J. Glenn Brookshear	Computer Science: An Overview	71.72	35.86	17.93		Addison Wesley; 10 edition	January 6, 2008	12	5	2		English	0321524039	978-0321524034	paperback	688	Students and instructors alike continue to praise the broad coverage and clear exposition that Computer Science: An Overview uses to present a complete picture of the dynamic computer science field. Accessible to students from all backgrounds, Glenn Brookshear uses a language-independent context to encourage the development of a practical, realistic understanding of the field.  The Tenth Edition employs several world-renowned experts in respective fields to ensure that coverage reflects cutting-edge technology and appeals to today\'s students. Timely topics such as bioinformatics and artificial intelligence engage students, and the text provides coverage of foundational hardware topics like data representation and storage, machine architecture, and machine language.	10th Edition	Computer Science	''
José Mira (Editor), José R. Álvarez (Editor)	Mechanisms, Symbols, and Models Underlying Cognition: First International Work-Conference on the Interplay Between Natural and Artificial Computation, ... Computer Science and General Issues)	95.00	47.50	23.75		Springer; 1 edition	August 5, 2005	15	9	5		English	3540262989	978-3540262985	paperback	532	The two-volume set LNCS 3561 and LNCS 3562 constitute the refereed proceedings of the First International Work-Conference on the Interplay between Natural and Artificial Computation, IWINAC 2005, held in Las Palmas, Canary Islands, Spain in June 2005.  The 118 revised papers presented are thematically divided into two olumes; the first includes all the contributions mainly related with the methodological, conceptual, formal, and experimental developments in the fields of Neurophysiology and cognitive science. The second olume collects the papers related with bioinspired programming strategies and all the contributions related with the computational solutions to engineering problems in different application domains.	Pt. 1 Computer Science ''
Alan P. Parkes	A Concise Introduction to Languages and Machines	29.95	14.97	7.49		Springer; 1 edition	September 5, 2008	9	2	2		English	1848001207	978-1848001206	paperback	346	This easy-to-follow text provides an accessible introduction to the key topics of formal languages and abstract machines within Computer Science. The author follows the successful formula of his first book on this subject, this time making these core computing topics more fundamental and providing an excellent foundation for undergraduates.  Computer Science ''
 The book is divided into two parts, Languages and Machines and Machines and Computation. The first part is concerned with formal language theory, as it applies to Computer Science, whereas Part 2 considers the computational properties of the machines in more detail. This text is deliberately non-mathematical and, wherever possible, links theory to practical considerations, in particular the implications for programming, computation and problem solving. Written in an informal style, this textbook assumes only a basic knowledge of programming on the part of the reader.	Undergraduate Topics in Computer Science Computer Science ''
Thomas Ehrhard (Editor), Jean-Yves Girard (Editor), Paul Ruet (Editor), Philip Scott (Editor)	Linear Logic in Computer Science	103.00	51.50	25.75		Cambridge University Press	November 15, 2004	5	1	1		English	0521608570	978-0521608572	paperback	392	Linear Logic is a branch of proof theory which provides refined tools for the study of the computational aspects of proofs. These tools include a duality-based categorical semantics, an intrinsic graphical representation of proofs, the introduction of well-behaved non-commutative logical connectives, and the concepts of polarity and focalisation. These arious aspects are illustrated here through introductory tutorials as well as more specialised contributions, with a particular emphasis on applications to computer science: denotational semantics, lambda-calculus, logic programming and concurrency theory. The olume is rounded-off by two invited contributions on new topics rooted in recent developments of linear logic. The book derives from a summer school that was the climax of the EU Training and Mobility of Researchers project \'Linear Logic in Computer Science\'. It is an excellent introduction to some of the most active research topics in the area.	London Mathematical Society Lecture Note Series Computer Science ''
David Harel	Computers Ltd.: What They Really Can\'t Do	22.50	11.25	5.63		Oxford University Press, USA	December 11, 2003	4	1	0		English	0198604424	978-0198604426	paperback	240	The computer has been hailed as the greatest innovation of the 20th century, and there is no denying that these technological marvels have dramatically changed our everyday lives. They can fly airplanes and spaceships, route millions of phone calls simultaneously, and play chess with the world\'s greatest players. But how limitless is the future for the computer? Will computers one day be truly intelligent, make medical diagnoses, run companies, compose music, and fall in love? In Computers Ltd., David Harel, the best-selling author of Algorithmics, illuminates one of the most fundamental yet under-reported facets of computers--their inherent limitations. Looking only at the bad news that is proven, discussing limitations that no amounts of hardware, software, talent, or resources can overcome, the book presents a disturbing and provocative iew of computing at the start of the 21st century. Harel takes us on a fascinating tour that touches on everything from tiling problems and monkey puzzles to Monte Carlo algorithms and quantum computing, showing just how far from perfect computers are, while shattering some of the many claims made for these machines. He concludes that though we may strive for bigger and better things in computing, we need to be realistic: computers are not omnipotent--far from it. Their limits are real and here to stay. Based on hard facts, mathematically proven and indisputable, Computers Ltd. offers a ividly written and often amusing look at the shape of the future.	Popular Science Computer Science ''
Ashish Goel (Editor), Klaus Jansen (Editor), José D. P. Rolim (Editor), Ronitt Rubinfeld (Editor)	Approximation, Randomization and Combinatorial Optimization. Algorithms and Techniques: 11th International Workshop, APPROX 2008 and 12th International ... Computer Science and General Issues)	99.00	49.50	24.75		Springer; 1 edition	September 25, 2008	0	0	0		English	3540853626	978-3540853626	paperback	604	This book constitutes the joint refereed proceedings of the 11th International Workshop on Approximation Algorithms for Combinatorial Optimization Problems, APPROX 2008 and the 12th International Workshop on Randomization and Computation, RANDOM 2008, held in Boston, MA, USA, in August 2008.  The 20 revised full papers of the APPROX 2008 workshop were carefully reviewed and selected from 42 submissions and focus on algorithmic and complexity issues surrounding the development of efficient approximate solutions to computationally difficult problems. RANDOM 2008 is concerned with applications of randomness to computational and combinatorial problems and accounts for 27 revised full papers, also diligently reviewed and selected out of 52 workshop submissions.	'' Computer Science ''
Jonathan Schaeffer (Editor), Martin Müller (Editor), Yngvi Björnsson (Editor)	Computers and Games: Third International Conference, CG 2002, Edmonton, Canada, July 25-27, 2002, Revised Papers	79.95	39.98	19.99		Springer; 1 edition	February 22, 2009	3	0	1		English	3540205454	978-3540205456	paperback	431	This book constitutes the thoroughly refereed post-proceedings of the Third International Conference on Computers and Games, CG 2002, held in Edmonton, Alberta, Canada in July 2002.  The 27 revised full papers presented were carefully selected during two rounds of reviewing and improvement. The papers are organized in topical sections on evaluation and learning, search, combinatorial games and theory opening and endgame databases, single-agent search and planning, and computer Go.	Lecture Notes in Computer Science Computer Science ''
Behrooz Parhami	Introduction to Parallel Processing: Algorithms and Architectures	134.32	100.74	67.16	33.58	Springer; 1 edition	January 31, 1999	13	9	0	1	English	0306459701	978-0306459702	hardcover	556	This original text provides comprehensive coverage of parallel algorithms and architectures, beginning with fundamental concepts and continuing through architectural ariations and aspects of implementation. Unlike the authors of similar texts, Professor Parhami reviews the circuit model and problemdriven parallel machines, ariants of mesh architectures, and composite and hierarchical systems, among other subjects. With its balanced treatment of theory and practical designs, classtested lecture material and problems, and helpful case studies, the book is suited to graduate and upperlevel undergraduate students of advanced architecture or parallel processing.	Series in Computer Science Computer Science ''
David Taubman (Editor), Michael Marcellin (Editor)	JPEG2000: Image Compression Fundamentals, Standards and Practice	157.99	118.49	79.00	39.50	Springer; 1 edition	November 2001	4	3	0	0	English	079237519X	978-0792375197	hardcover	800	JPEG2000: Image Compression Fundamentals, Standards and Practice is an essential reference for professional engineers and academic researchers in the fields of communication, image processing, signal processing, information theory, and multimedia. It has specific applications for those involved in the development of software and hardware solutions for multimedia, internet, and medical imaging applications, and for those pursuing research in image and ideo compression. The book is suitable as a primary text for a course in image compression; it would also be helpful in the context of a more general class covering multimedia compression at an in-depth level. Final year engineering undergraduate students pursuing projects in multimedia compression and/or communication would also find the book a useful tool. JPEG2000: Image Compression Fundamentals, Standards and Practice is written in four parts, to serve the interests of a wide readership. Representing about half the total text, Part I of the book provides a thorough and up-to-date background in the fundamentals of image compression, including topics not previously brought together in a single olume. Part 2 contains a complete description of the JPEG2000 standard. This description is written in such a way as to be completely self-contained from an implementation perspective, while it contains numerous references to the fundamental developments in Part 1. Together, Parts 1 and 2 serve the complementary roles of explanation and exposition in relation to both the JPEG2000 standard and modern image compression techniques. Part 3 of the book is devoted to the implementation and exploitation of the JPEG2000 standard, containing guidelines, suggestions, and analyses for both software and hardware oriented applications. Part 4 describes other key image compression standards, namely JPEG and JPEG-LS. The purpose of this material is to allow the reader to compare the capabilities and complexity associated with these standards with those of JPEG2000. This final part of the book also serves to provide a practical demonstration of some of the fundamental techniques introduced in Part 1 which are not demonstrated by the JPEG2000 standard. About the CD-ROM: Included with the book is a compact disc containing documentation, binaries, and all source code to the Kakadu software tools. This software provides a complete C++ implementation of JPEG2000 Part 1, demonstrating many of the principles described in the text itself. The software is frequently referenced from the text as an additional resource for understanding complex or subtle aspects of the standard. Conversely, the software makes frequent reference to the text and has been written to mesh with the terminology and notation employed therein.	The International Series in Engineering and Computer Science Computer Science ''
Alberto Apostolico (Editor), Massimo Melucci (Editor)	String Processing and Information Retrieval: 11th International Conference, SPIRE 2004, Padova, Italy, October 5-8, 2004. Proceedings	67.00	33.50	16.75		Springer; 1 edition	June 13, 2008	5	0	1		English	3540232109	978-3540232100	paperback	332	This book constitutes the refereed proceedings of the 11th International Conference on String Processing and Information Retrieval, SPIRE 2004, held in Padova, Italy, in October 2004.  The 28 revised full papers and 16 revised short papers presented were carefully reviewed and selected from 123 submissions. The papers address current issues in string pattern searching and matching, string discovery, data compression, data mining, text mining, machine learning, information retrieval, digital libraries, and applications in arious fields, such as bioinformatics, speech and natural language processing, Web links and communities, and multilingual data.	Lecture Notes in Computer Science Computer Science ''
Abdelmonem Afifi , Virginia A. Clark , Susanne May	Computer-Aided Multivariate Analysis, Fourth Edition	75.00	56.25	37.50	18.75	Chapman & Hall/CRC; 4 edition	December 29, 2003	0	0	0	0	English	1584883081	978-1584883081	hardcover	512	Computer-Aided Multivariate Analysis, Fourth Edition enables researchers and students with limited mathematical backgrounds to understand the concepts underlying multivariate statistical analysis, perform analysis using statistical packages, and understand the output. New topics include Loess and Poisson regression, nominal and ordinal logistic regression, interpretation of interactions in logistic and survival analysis, and imputation for missing alues. This book includes new exercises and references, and updated options in the latest ersions of the statistical packages. All data sets and codebooks are available for download.The authors explain the assumptions made in performing each analysis and test, how to determine if your data meets those assumptions, and what to do if they do not. What to Watch out for sections in each chapter warn of common difficulties. By reading this text, you will know what method to use with your data set, how to get the results, and how to interpret them and explain them to others.New in the Fourth Edition:Expanded explanation of checking for goodness of fit in logistic regression and survival analysisKaplan-Meier estimates of survival curves, formal tests for comparing survival between groups, interactions and the use of time-dependent covariates in survival analysisExpanded discussion of how to handle missing aluesLatest features of the S-PLUS package in addition to SAS, SPSS, STATA, and STATISTICA for multivariate analysisData sets for the problems are available at the CRC web site.	Texts in Statistical Science Series Computer Science ''
Abdelmonem Afifi , Virginia A. Clark , Susanne May	Computer-Aided Multivariate Analysis, Fourth Edition	75.00	56.25	37.50	18.75	Chapman & Hall/CRC; 4 edition	December 29, 2003	8	3	3	0	English	1584883081	978-1584883081	hardcover	512	Computer-Aided Multivariate Analysis, Fourth Edition enables researchers and students with limited mathematical backgrounds to understand the concepts underlying multivariate statistical analysis, perform analysis using statistical packages, and understand the output. New topics include Loess and Poisson regression, nominal and ordinal logistic regression, interpretation of interactions in logistic and survival analysis, and imputation for missing alues. This book includes new exercises and references, and updated options in the latest ersions of the statistical packages. All data sets and codebooks are available for download.The authors explain the assumptions made in performing each analysis and test, how to determine if your data meets those assumptions, and what to do if they do not. What to Watch out for sections in each chapter warn of common difficulties. By reading this text, you will know what method to use with your data set, how to get the results, and how to interpret them and explain them to others.New in the Fourth Edition:Expanded explanation of checking for goodness of fit in logistic regression and survival analysisKaplan-Meier estimates of survival curves, formal tests for comparing survival between groups, interactions and the use of time-dependent covariates in survival analysisExpanded discussion of how to handle missing aluesLatest features of the S-PLUS package in addition to SAS, SPSS, STATA, and STATISTICA for multivariate analysisData sets for the problems are available at the CRC web site.	Texts in Statistical Science Series Computer Science ''
Stefano Ceri , Dino Mandrioli , Licia Sbattella	The Art and Craft of Computing	103.80	51.90	25.95		Addison Wesley; illustrated edition edition	August 1, 1999	0	0	0		English	0201876981	978-0201876987	paperback	736	Aims to take away the mystery behind the way that computers work.  Uses the ANSI-C programming language throughout, and introduces C++. Paper.	International Computer Science Series Computer Science ''
Martin Grötschel (Editor), Gyula O.H. Katona (Editor)	Building Bridges: Between Mathematics and Computer Science	98.71	74.03	49.35	24.68	Springer; 1 edition	October 21, 2008	4	1	0	0	English	3540852182	978-3540852186	hardcover	595	Discrete mathematics and theoretical computer science are closely linked research areas with strong impacts on applications and arious other scientific disciplines. Both fields deeply cross fertilize each other. One of the persons who particularly contributed to building bridges between these and many other areas is Lszl Lovsz, a scholar whose outstanding scientific work has defined and shaped many research directions in the last 40 years. A number of friends and colleagues, all top authorities in their fields of expertise and all invited plenary speakers at one of two conferences in August 2008 in Hungary, both celebrating Lovszs 60th birthday, have contributed their latest research papers to this olume. This collection of articles offers an excellent iew on the state of combinatorics and related topics and will be of interest for experienced specialists as well as young researchers.	Bolyai Society Mathematical Studies Computer Science ''
Stephen W. Ellacott (Editor), John C. Mason (Editor), Iain J. Anderson (Editor)	Mathematics of Neural Networks: Models, Algorithms and Applications	299.00	224.25	149.50	74.75	Springer; 1 edition	May 31, 1997	6	2	0	0	English	0792399331	978-0792399339	hardcover	432	This book examines the mathematics, probability, statistics, and computational theory underlying neural networks and their applications. In addition to the theoretical work, the book covers a considerable range of neural network topics such as learning and training, neural network classifiers, memory-based networks, self-organizing maps and unsupervised learning, Hopfeld networks, radial basis function networks, and general network modelling and theory. Added to the book\'s mathematical and neural network topics are applications in chemistry, speech recognition, automatic control, nonlinear programming, medicine, image processing, finance, time series, and dynamics. As a result, the book surveys a wide range of recent research on the theoretical foundations of creating neural network models in a ariety of application areas.	Operations Research/Computer Science Interfaces Series Computer Science ''
Professor B. Alan Wallace	Mind in the Balance: Meditation in Science, Buddhism, and Christianity	16.47	12.35	8.23	4.12	Columbia University Press	February 5, 2009	8	2	0	2	English	0231147309	978-0231147309	hardcover	264	By establishing a dialogue in which the meditative practices of Buddhism and Christianity speak to the theories of modern philosophy and science, B. Alan Wallace reveals the theoretical similarities underlying these disparate disciplines and their unified approach to making sense of the objective world.  Wallace begins by exploring the relationship between Christian and Buddhist meditative practices. He outlines a sequence of meditations the reader can undertake, showing that, though Buddhism and Christianity differ in their belief systems, their methods of cognitive inquiry provide similar insight into the nature and origins of consciousness.  From this convergence Wallace then connects the approaches of contemporary cognitive science, quantum mechanics, and the philosophy of the mind. He links Buddhist and Christian iews to the provocative philosophical theories of Hilary Putnam, Charles Taylor, and Bas an Fraassen, and he seamlessly incorporates the work of such physicists as Anton Zeilinger, John Wheeler, and Stephen Hawking. Combining a concrete analysis of conceptions of consciousness with a guide to cultivating mindfulness and profound contemplative practice, Wallace takes the scientific and intellectual mapping of the mind in exciting new directions.	Columbia Series in Science and Religion Computer Science ''
Michael Farr	Top 100 Computer and Technical Careers: Your Complete Guidebook to Major Jobs in Many Fields at All Training Levels	12.21	6.11	3.05		Jist Publishing; 4 edition	September 2008	12	0	6		English	1593576021	978-1593576028	paperback	394	Explore 100 careers focused on computer and other technologies, assess which ones match your skills, and get the job you want quickly with this authoritative resource. In one time-saving olume, job seekers and students find everything they need to research careers; learn about pay, outlook, education, and skills for the 100 jobs; match their personal skills to the jobs; and take seven steps to land a good job in less time.	'' Computer Science ''
James F. Peters , Witold Pedrycz	Software Engineering: An Engineering Approach	138.75	104.06	69.38	34.69	Wiley	December 15, 1999	15	4	0	0	English	0471189642	978-0471189640	hardcover	720	A clear-cut, practical approach to software development!  Emphasizing both the design and analysis of the technology, Peters and Pedrycz have written a comprehensive and complete text on a quantitative approach to software engineering. As you read the text, you\'ll learn the software design practices that are standard practice in the industry today. Practical approaches to specifying, designing and testing software as well as the foundations of Software Engineering are also presented.Key Features	Worldwide Series in Computer Science Computer Science ''
Chris Clack (Editor), Kevin Hammond (Editor), Tony Davie (Editor)	Implementation of Functional Languages: 9th International Workshop, IFL\'97, St. Andrews, Scotland, UK, September 10-12, 1997, Selected Papers	79.95	39.98	19.99		Springer; 1 edition	October 1, 1998	6	2	0		English	3540648496	978-3540648499	paperback	375	This book constitutes the thoroughly refereed post-workshop proceedings of the 9th International Workshop on Implementation of Functional Languages, IFL\'97, held in St. Andrews, Scotland, UK, in September 1997. The 21 revised full papers presented were selected from the 34 papers accepted for presentation at the workshop during a second round of thorough a-posteriori reviewing. The book is divided in sections on compilation, types, benchmarking and profiling, parallelism, interaction, language design, and garbage collection.	Lecture Notes in Computer Science Computer Science ''
Rick Decker	The Object Concept: An Introduction to Computer Programming Using C++	93.95	70.46	46.98	23.49	Course Technology; 1 edition	March 1, 1995	12	3	4	1	English	0534204961	978-0534204969	hardcover	454	The Object Concept makes computer programming more accessible and more relevant to novice programmers through its careful introduction to object-oriented programming using C++. The Object Concept applies common-sense, proven pedagogical techniques, and the latest technology to teaching how to solve problems with computers. The book provides the basic software engineering skills needed to write programs that are modular, readable, testable, and maintainable.	Pws Computer Science Computer Science ''
Ralph-Johan Back , Joakim Wright	Refinement Calculus: A Systematic Introduction	94.89	47.45	23.72		Springer; 1 edition	June 13, 2008	15	12	1		English	0387984178	978-0387984179	paperback	519	Much current research in computer science is concerned with two questions: is a program correct? and how can we improve a correct program preserving correctness? This latter question is known as the refinement of programs and the purpose of this book is to consider these questions in a formal setting. In fact, correctness turns out to be a special case of refinement and so the focus is on refinement.  Although a reasonable background knowledge is assumed from mathematics and CS, the book is a self-contained introduction suitable for graduate students and researchers coming to this subject for the first time. There are numerous exercises provided of arying degrees of challenge.	Texts in Computer Science Computer Science ''
Jane Hillston	A Compositional Approach to Performance Modelling	50.00	25.00	12.50		Cambridge University Press	June 30, 2005	3	1	1		English	0521673534	978-0521673532	paperback	172	This is the first book presenting a stochastic extension of process algebra, PEPA; this is shown to be suitable for specifying a Marko process, which can then be applied to performance modelling. The method, which is illustrated with case studies taken from the area of communication systems, can readily be used to construct a ariety of models that can be analysed using standard numerical techniques. One of the major advantages of PEPA over the standard methods for specifying stochastic performance models is the inherent apparatus for reasoning about the structure and behaviour of models. In the later chapters this apparatus is exploited to define four equivalence relations over PEPA components. Each of these notions of equivalence has intrinsic interest from a process algebra perspective. However, they are also demonstrated to be useful in a performance modelling context. To conclude the book, a section has been added surveying recent results in the area and discussing open questions.	Distinguished Dissertations in Computer Science Computer Science ''
Amba Kulkarni (Editor), Gérard Huet (Editor)	Sanskrit Computational Linguistics: Third International Symposium, Hyderabad, India, January 15-17, 2009. Proceedings	37.80	18.90	9.45		Springer; 1 edition	February 13, 2009	9	3	1		English	3540938842	978-3540938842	paperback	155	This olume constitutes the refereed proceedings of the Third International Symposium on Sanskrit Computational Linguistics, held in Hyderabad, India, in January 2009.  The 9 revised full papers presented were carefully reviewed and selected from 16 submissions. The papers fall under four broad categories: Four papers deal with the structure of Panini\'s Astadhyayi.  Two of them deal with parsing issues, two with arious aspects of machine translation and the last one with the Web concordance of an important Sanskrit text.	Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Computer Science ''
Chris Heegard , Stephen B. Wicker	Turbo Coding	159.00	119.25	79.50	39.75	Springer; 1st edition	November 30, 1998	11	8	1	1	English	0792383788	978-0792383789	hardcover	232	Turbo Coding presents a unified iew of the revolutionary field of turbo error control coding, summarizing recent results in the areas of encoder structure and performance analysis. The book also introduces new material, including a general theory for the analysis and design of interleavers, and a unified framework for the analysis and design of decoding algorithms. Turbo Coding explains the basics of turbo error control coding in a straightforward manner, while making its potential impact on the design of digital communication systems as clear as possible. Chapters have been provided on the structure and performance of convolutional codes, interleaver design, and the structure and function of iterative decoders. The book also provides insight into the theory that underlies turbo error control, and briefly summarizes some of the ongoing research efforts. Recent efforts to develop a general theory that unites the Viterbi and BCJR algorithms are discussed in detail. A chapter is provided on the newly discovered connection between iterative decoding and belief propagation in graphs, showing that this leads to parallel algorithms that outperform currently used turbo decoding algorithms. Turbo Coding is a primary resource for both researchers and teachers in the field of error control coding.	The Springer International Series in Engineering and Computer Science Computer Science ''
Anatoly Tsaliovich	Electromagnetic Shielding Handbook for Wired and Wireless EMC Applications	149.00	111.75	74.50	37.25	Springer; 1 edition	January 31, 1999	0	0	0	0	English	0412146916	978-0412146916	hardcover	712	This single source encyclopedic olume contains the answers to numerous complex shielding problems. It integrates basic concepts with hands-on techniques and practical recommendations on a broad range of EMC and shielding-related subjects: the role and significance of the shielding discipline, electromagnetic energy coupling and transfer mechanisms, shielding cables, enclosures, systems, sound shielding design, evaluation, measurement practices and other timely shielding topics. The handbook suggests original methods of cost-effective and optimal design selections and solutions to shielding systems and their elements. It spans all shielding levels: single chip, printed circuit board, cables and cable assemblies, whole products and systems -- up to complex networks. This new handbook is based on more than 30 years of the author\'s experience in the electromagnetic shielding and EMC field.  It significantly expands upon Cable Shield for Electromagnetic Compatibility -- a previous book by the same author. A number of important new `non-cable\' topics are included, and a more general introduction to the subject is given, in addition to providing a wealth of detailed and useful material. It will be a resource for answers to numerous difficult shielding-related questions, as well as especially aluable to the EMI and EMC community at large. Professional engineers, researchers and students interested in electromagnetic interference, compatibility and its biological safety will find this handbook invaluable.	The Springer International Series in Engineering and Computer Science Computer Science ''
Konstantinos Doris , Arthur H. M.van Roermund , Domine Leenaerts	Wide-Bandwidth High Dynamic Range D/A Converters	139.00	104.25	69.50	34.75	Springer; 1 edition	March 7, 2006	15	11	1	0	English	0387304150	978-0387304151	hardcover	204	Wide-bandwidth high dynamic range Digital to Analog Converters (D/A) are essential elements of modern systems, e.g. multi-carrier communication systems. Current Steering D/A converters offer the potential to achieve high dynamic range for wide frequency bandwidths, however, their performance at higher frequencies is usually limited by strong nonlinear behavior. This behavior is not well understood and impedes performance progress.  Computer Science ''
 Wide-Bandwidth High Dynamic Range D/A Converters presents a structured description of the operation principles and the nonlinear behavior of Current Steering D/A Converters, and shows ways to deal with it in the design phase. The book provides the reader a thorough understanding of error mechanisms at high frequencies. It explains their effects and shows their dependencies with parameters of the processed signal, the architecture, its circuit blocks and their implementations. A highlight of the book is the detailed treatment of timing errors caused by circuit imperfections due to process mismatch and clock interconnects. The book follows a unique approach, building an analysis and synthesis framework of concepts with a generic scope beyond the current steering architecture. The concepts are tested in practice with the design and measurements of a high performance 12b 500MSample/sec Current Steering Digital to Analog Converter realized in 0.18m m CMOS.	The Springer International Series in Engineering and Computer Science Computer Science ''
Bruce R. Archambeault , Omar M. Ramahi , Colin Brench	EMI/EMC Computational Modeling Handbook	149.00	111.75	74.50	37.25	Springer; 2nd edition	August 15, 2001	0	0	0	0	English	0792374622	978-0792374626	hardcover	336	The application of computational electromagnetics to real-world EMI/EMC engineering is an emerging technology. With the advancement in electronics, EMI/EMC issues have greatly increased in complexity. As a result, it is no longer possible to rely exclusively on traditional techniques and expect cost-effective solutions. The first edition of this book introduced computational electromagnetics to EMI/EMC engineering. This second edition continues the introduction of computational electromagnetics to EMI/EMC engineering, but also adds new modeling techniques, namely the Partial Element Equivalent Circuit method and the Transmission Line Matrix method, and updates to the science of EMI/EMC modeling that have occurred since the first edition was published. This book combines the essential elements of electromagnetic theory, computational techniques, and EMI/EMC engineering as they apply to computational modeling for EMI/EMC applications. It is intended to provide an understanding for those interested in incorporating modeling techniques in their work. A ariety of modeling techniques are needed for anyone interested in using computational modeling in the real world. This book includes an introduction of all the popular modeling techniques, such as the Finite-Difference Time-Domain method, the Method of Moments, the Finite Element Method, the Partial Element Equivalent Circuit method and the Transmission Line Matrix method.  EMI/EMC Computational Modeling Handbook, Second Edition will serve many different levels of readers. It will serve as a basic introduction to modeling as applied to EMI/EMC problems for the engineer interested in getting started, and it will help the person already using modeling as a tool to become more effective in using different modeling techniques. It will also be useful for the engineer who is familiar with computational techniques and wishes to apply them to EMI/EMC applications. This book can also be used as a text to help students of electromagnetic theory and application better understand real-world challenges facing engineers.	The Springer International Series in Engineering and Computer Science Computer Science ''
Ian Wand (Editor), Robin Milner (Editor)	Computing Tomorrow: Future Research Directions in Computer Science	58.50	29.25	14.63		Cambridge University Press; Reissue edition	March 19, 2009	4	0	0		English	0521103096	978-0521103091	paperback	384	Computer science is no longer just a technology--for nearly all of us, it has become a way of life. Whether we spend our days surfing the Internet, or merely use an automatic teller machine on occasion, computers have affected our lives. This collection of sixteen original essays by distinguished computer scientists celebrates the achievements of computer science research, and speculates about the unsolved problems in the field. Various essays address artificial intelligence, parallel programming, global information systems, and a host of other relevant topics. The book shows that long-term research in computer science is crucial and must not be driven solely by commercial considerations. The authors expose the difficult aspects of their topics in clear terms, and illustrate that computer science is now a full-fledged and growing intellectual discipline.	'' Computer Science ''
Fred Kröger , Stephan Merz	Temporal Logic and State Systems	46.53	34.90	23.27	11.63	Springer; 1 edition	April 28, 2008	15	9	1	2	English	3540674012	978-3540674016	hardcover	436	Temporal Logic has been developed during the last 25 years to a basic and powerful formal setting for the specification and erification of state based systems. This book, based on manifold university lectures given by the authors, gives a comprehensive description of this field. It presents concisely and uniformly the up to date material of the theory and applications of linear and branching time Temporal Logic, Temporal Logic of Actions, automata theoretical connections, model checking and others.  All theoretical details as well as the numerous application examples are elaborated carefully and with all formal rigor, so intended to serve as a basic source and reference for active lectures and researchers.	Texts in Theoretical Computer Science. An EATCS Series Computer Science ''
Fred Kröger , Stephan Merz	Temporal Logic and State Systems	46.53	34.90	23.27	11.63	Springer; 1 edition	April 28, 2008	7	3	0	0	English	3540674012	978-3540674016	hardcover	436	Temporal Logic has been developed during the last 25 years to a basic and powerful formal setting for the specification and erification of state based systems. This book, based on manifold university lectures given by the authors, gives a comprehensive description of this field. It presents concisely and uniformly the up to date material of the theory and applications of linear and branching time Temporal Logic, Temporal Logic of Actions, automata theoretical connections, model checking and others.  All theoretical details as well as the numerous application examples are elaborated carefully and with all formal rigor, so intended to serve as a basic source and reference for active lectures and researchers.	Texts in Theoretical Computer Science. An EATCS Series Computer Science ''
Elizabeth Krupinski (Editor)	Digital Mammography: 9th International Workshop, IWDM 2008 Tucson, AZ, USA, July 20-23, 2008 Proceedings	94.89	47.45	23.72		Springer; 1 edition	August 6, 2008	7	1	3		English	3540705376	978-3540705376	paperback	769	This book constitutes the refereed proceedings of the 9th International Workshop on Digital Mammography, IWDM 2008, held in Tucson, AZ, USA, in July 2008.  The 70 revised full papers and 34 revised poster papers presented were carefully reviewed and selected from numerous submissions for inclusion in the book. The papers are organized in topical sections on breast density, texture and risk, clinical experiences chair, breast imaging physics, image analysis and CAD, modeling and simulation, digital breast tomosynthesis, as well as physics, image quality and quality assurance.	Lecture Notes in Computer Science Computer Science ''
Joseph G. Rosenstein (Author, Editor), Deborah S. Franzblau , and Fred S. Roberts	Discrete Mathematics in the Schools	36.00	18.00	9.00		American Mathematical Society	January 31, 2000	7	1	2		English	0821811371	978-0821811375	paperback	452	This olume is a collection of articles written by experienced primary, secondary, and collegiate educators. The book explains why discrete mathematics should be taught in K--12 classrooms and offers practical guidance on how to do so.  In this book, teachers at all levels will find a great deal of aluable material to help them introduce discrete mathematics in their classrooms. One main article provides a comprehensive and detailed iew of discrete mathematics for K--12. Another surveys the resources that are available for teachers. School and district curriculum leaders will find material that addresses how discrete mathematics can be introduced into their curricula.  College faculty members will find ideas and topics that can be incorporated into a ariety of courses.  Features: Classroom activities and an annotated list of resources.  Authors who are directors of innovative programs and who are well known for their work.  A description of discrete mathematics providing the opportunity for a fresh start for students who have been previously unsuccessful in mathematics.  Discussion on discrete mathematics as it is used to achieve the goals of the current effort to improve mathematics education.  Guidance on topics, resources and teaching; a aluable guide for both pre-service and in-service professional development.	Series in Discrete Mathematics & Theoretical Computer Science Computer Science ''
Margaret Boden	Mind As Machine: A History of Cognitive Science Two-Volume Set	224.00	168.00	112.00	56.00	Oxford University Press, USA	August 31, 2006	7	0	0	0	English	0199241449	978-0199241446	hardcover	1712	The development of cognitive science is one of the most remarkable and fascinating intellectual achievements of the modern era. It brings together psychology, neuroscience, artificial intelligence, computing, philosophy, linguistics, and anthropology in the project of understanding the mind by modelling its workings. Oxford University Press now presents a masterful history of cognitive science, told by one of its most eminent practitioners.	'' Computer Science ''
