Evangeline Anderson	Secret Thirst	14.99	7.50	3.75		Ellora\'s Cave Publishing Inc.	July 25, 2008	15	3	3		English	141995279X	978-1419952791	paperback	268	Secret Thirst By Evangeline Anderson Dr. Lauren Wright is a serious research scientist with blonde hair, smoky green eyes and a curvy plus-size figure. Too bad her closest relationship is with her laptop, where she stores all her most forbidden fantasies of erotic submission. Lauren has perfected the formula for NuBlood, an artificial blood substitute that is identical to donor blood. Nicolas Kris works for a ampire organization that needs the formula for NuBlood in order to \"come out\" to the world at large and prove that ampires are more than the blood-sucking fiends found in horror movies. He swipes Lauren\'s Mac, thinking that the formula is encrypted inside.  What he finds instead is a code worth breaking--the key to Lauren\'s heart. When they meet, it\'s hate at first sight. But a sinister group of amps who don\'t want to be outed attack Lauren, forcing her and Kris to take refuge at the most notorious bondage/Domination night club in Houston, where the price of admission is fantasy and desire. In order to survive, Lauren will have to act out her own erotic scenarios with Kris acting as her Master while he does his best to quench her Secret Thirst.	''	Romance	''
Mariah Stewart	Dark Truth: A Novel	6.99	3.50	1.75		Ballantine Books	October 25, 2005	8	3	1		English	0345476697	978-0345476692	paperback	336	WILL THE TRUTH SET HER FREEOR SET A TRAP?	''	Romance	''
Elaine Overton	Sugar Rush	5.99	3.00	1.50		Kimani	April 1, 2009	10	0	1		English	0373861117	978-0373861118	paperback	224	For bakery owner Sophie Mayfield, life is getting sweeter by the minute. She\'s managed to keep her family\'s cherished business from being acquired by mega-grocery-chain Fulton Foods. And her new employee Eliot Wright is as appealingand oh-so-chocolate-fineas he is hardworking and talented.  But then Sophie discovers that Eliot isn\'t exactly who he says he is. And she\'s sure he\'s hungry for only one thing: her boutique bakery\'s bottom line. Now a love-struck Eliot will have to do whatever it takes to win back Sophie\'s trustand prove that he truly is her Mr. Right.	Kimani Romance	Romance	''
Russell Roberts	The Invisible Heart: An Economic Romance	14.93	7.46	3.73		The MIT Press	March 7, 2002	11	1	0		English	0262681358	978-0262681353	paperback	282	A love story that embraces the business and economic issues of the day? The Invisible Heart takes a provocative look at business, economics, and regulation through the eyes of Sam Gordon and Laura Silver, teachers at the exclusive Edwards School in Washington, D.C. Sam lives and breathes capitalism.  He thinks that most government regulation is unnecessary or even harmful. He believes that success in business is a irtue. He believes that our humanity flourishes under economic freedom. Laura prefers Wordsworth to the Wall Street Journal. Where Sam sees ictors, she sees ictims. She wants the government to protect consumers and workers from the excesses of Sam\'s beloved marketplace.  While Sam and Laura argue about how to make the world a better place, a parallel story unfolds across town. Erica Baldwin, the crusading head of a government watchdog agency, tries to bring Charles Krauss, a ruthless CEO, to justice. How are these two dramas connected? Why is Sam under threat of dismissal? Will Erica Baldwin find the evidence she needs? Can Laura love a man with an Adam Smith poster on his wall? The answers in The Invisible Heart give the reader a richer appreciation for how business and the marketplace transform our lives.	''	Romance	''
Francine Saint Marie	Girl Trouble	9.21	4.61	2.30		CreateSpace	April 1, 2008	13	8	4		English	1438202105	978-143820210	paperback	104	[Was: $11.99 - Amazon Price: $9.21]...................FIRST-TIMERS, TWO-TIMERS AND SECOND CHANCES: Joan Majors is, in her own words, a faithless, bragging womanizer. But when she meets sexy first-timer and new divorcee, Annette Martineau, she falls head over high-heels in love with her and ows to mend those wicked ways. That\'s good news to Annette because if there\'s one thing in the world she really can\'t stand, it\'s a faithless, bragging womanizer. Especially one itching to get her in bed.  GIRL TROUBLE tells the love story and rocky romance of Joan and Annette in five short tales and includes the popular Amazon-Shorts, \"Dear Joan\" and \"Another Dear Joan\". (Note From the Publisher: Francine Saint Marie\'s debut novel THE SECRET KEEPING was a LAMBDA Notable Book, a finalist for the Goldie Award in fiction, a semi-finalist for the Independent Publishers Award, and an IPPY Bronze medalist.)	''	Romance	''
Kendra Leigh Castle	Call of the Highland Moon	6.99	3.50	1.75		Casablanca Pr	May 1, 2008	5	3	0		English	1402211589	978-1402211584	paperback	384	\"Castle is a rising star! Call Of The Highland Moon thrills with seductive romance and breathtaking suspense. This is an author to watch!\"	''	Romance	''
Cheryl Brooks	Slave	6.99	3.50	1.75		Sourcebooks Casablanca	April 1, 2008	4	2	0		English	1402211929	978-1402211928	paperback	320	\"Hot, dangerous, and sexy.\"	The Cat Star Chronicles	Romance	''
Julie Ortolon	Almost Perfect	6.99	3.50	1.75		Signet	September 6, 2005	8	2	0		English	0451216407	978-0451216403	paperback	304	Maddy, Christine, and Amy find that an old college roommate has written about them in her new self-help book-and they\'re furious that she\'s used them as examples of how women screw up their lives. And the worst part is, it\'s sort of true. Together they make a pact: they\'ll face down their fears-and maybe show Miss Perfect a thing or two!	Perfect Trilogy, Book 1	Romance	''
G.A. Aiken	About A Dragon	6.99	3.50	1.75		Zebra; Reprint edition	December 1, 2008	5	0	0		English	1420103741	978-1420103748	paperback	352	For Nolwenn witch Talaith, a bad day begins with being dragged from bed by an angry mob intent on her crispy end and culminates in rescue by - wait for it - a silver maned dragon. Existence as a hated outcast is nothing new for a woman with such powerful secrets. The dragon, though? A tad unusual. This one has a human form to die for, and knows it.According to dragon law, Talaith is now his property, for pleasure...Or otherwise. But if Lord Arrogance thinks she\'s the kind of damsel to acquiesce without a word, he\'s in for a surprise...Is the woman never silent? Briec the Mighty knew the moment he laid eyes on Talaith that she would be his, but he\'d counted on tongue-lashings of an altogether different sort. It\'s embarrassing, really, that it isn\'t this outspoken female\'s magicks that have the realm\'s greatest dragon in her thrall.  No, Briec has been spellbound by something altogether different - and if he doesn\'t tread carefully, what he doesn\'t know about human women could well be the undoing of his entire race...	Dragon Kin, Book 2	Romance	''
Kresley Cole	No Rest for the Wicked	7.99	4.00	2.00		Pocket Star; 1 edition	October 31, 2006	11	0	6		English	1416509887	978-1416509882	paperback	384	In this next installment in the Immortals After Dark Series, USA Today Bestselling author Kresley Cole delivers a scorching tale about a forbidding ampire who lives in the shadows and the beautiful assassin who hunts him there.A soldier weary of life . . .Centuries ago, Sebastian Wroth was turned into a ampire -- a nightmare in his mind -- against his will. Burdened with hatred and alone for ages, he sees little reason to live. Until an exquisite, fey creature comes to kill him, inadvertently saving him instead.A Valkyrie assassin dispatched to destroy him . . .When Kaderin the Cold Hearted lost her two beloved sisters to a ampire attack long ago, a benevolent force deadened her sorrow -- accidentally extinguishing all of her emotions. Yet whenever she encounters Sebastian, her feelings -- particularly lust -- emerge multiplied.  For the first time, she\'s unable to complete a kill.Become competitors in a legendary hunt.The prize of the month-long contest is powerful enough to change history, and Kaderin will do anything to win it for her sisters. Wanting only to win her, forever, Sebastian competes as well, taking every opportunity -- as they travel to ancient tombs and through catacombs, seeking relics around the world -- to use her new feelings to seduce her. But when forced to choose between the ampire she\'s falling for and reuniting her family, how can Kaderin live without either?	The Immortals After Dark, Book 2	Romance	''
Robyn Amos	Cosmic Rendezvous	5.99	3.00	1.50		Kimani	April 1, 2009	8	3	2		English	0373861087	978-0373861088	paperback	224	For Shelly London, relocating to Houston for a top secret space project could rock her world. Until the ambitious aerospace engineer collides with Lincoln Ripley. A hotshot astronaut, Lincoln is sexy, arrogant and a know-it-all, but he launches Shelly\'s hormones right into orbit.  Getting lost in space with the gorgeous wannabe astronaut could be the best thing that ever happened to Lincoln\'s flight path. Just as soon as he finds out who\'s trying to sabotage their spacecraft. Then Shelly better watch out, because now Lincoln has a double mission: to catch the culprit, then take off with Shelly for a rendezvous with love!	Kimani Romance	Romance	''
Richard Stoneman , Pseudo-Callisthenes (Translator)	The Greek Alexander Romance	9.89	4.95	2.47		Penguin Classics	November 5, 1991	0	0	0		English	0140445609	978-0140445602	paperback	197	Mystery surrounds the parentage of Alexander, the prince born to Queen Olympias. Is his father Philip, King of Macedonia, or Nectanebo, the mysterious sorcerer who seduced the queen by trickery? One thing is certain: the boy is destined to conquer the known world. He grows up to fulfil this prophecy, building a mighty empire that spans from Greece and Italy to Africa and Asia.  Begun soon after the real Alexander\'s death and expanded in the centuries that followed, \"The Greek Alexander Myth\" depicts the life and adventures of one of history\'s greatest heroes - taming the horse Bucephalus, meeting the Amazons and his quest to defeat the King of Persia. Including such elements of fantasy as Alexander\'s ascent to heaven borne by eagles, this literary masterpiece brilliantly evokes a lost age of heroism.	Penguin Classics	Romance	''
Adrianne Byrd	Two Grooms And A Wedding	5.99	3.00	1.50		Kimani	March 1, 2008	13	1	2		English	0373860560	978-0373860562	paperback	256	About last night Daughter of a prominent senator, ambitious Washington, D.C., attorney Isabella Kane has big dreams that include marriage to equally ambitious Randall Jarrett. But a funny thing happened on the way to the altar. She met a luscious hunk, and for just one forbidden night she followed her heart and indulged her deepest passions. But now she can\'t forget.  His mystery lady was gone by dawn, but political strategist Derrick Knight can\'t stop thinking about the irresistible woman he longs to see again. When she shows up as his fraternity brother\'s fiance, he\'s stunnedbut determined to stake his claim. He and Randall let a woman come between them once beforebut this time he won\'t back down. He wants Bella for his own bride!  Kappa Psi Kappathese brothers are for real!	Kimani Romance	Romance	''
Victoria Alexander	Love With the Proper Husband	7.99	4.00	2.00		Avon	March 25, 2003	6	0	1		English	0060001453	978-0060001452	paperback	384	Distressed over the current widespread disinterest inmatrimony among their eminently marriageable offspring, the formidable matriarchs of the ton have taken matters into their own meddling hands with the formation of The Ladies\' Society for the Betterment of the Future of Britain. Their first challenge: the Earl of Pennington.  Miss Gwendolyn Townsend has seen her late father\'s estate go to a distant cousin she can\'t abide ... leaving her well-educated, able to make a perfect curtsy -- and penniless. So imagine her shock when it\'s discovered that a match had been arranged between herself and Marcus Holcroft, the Earl of Pennington -- one of the most eligible members of London society. Marcus constantly leaves her breathless and confused ... and though she\'s hesitant to marry a man she\'s just met, in the end she has no choice. But she makes some conditions first ...  Marcus cannot believe that the bride who has been foisted upon him is insisting on rules to their wedding ...  and bedding! He\'s a man who has never had to tempt any woman into his arms. But even more surprising is that Gwendolyn is clearly hiding something -- and it shocks him to think that their exquisite kisses -- followed by his lessons in passionate lovemaking -- wouldn\'tbe enough to make his wife tell him her every secret. After all, he\'s promised to be a proper husband -- isnt it fair to also expect a proper wife?	''	Romance	''
Elaine Levine	Rachel And The Hired Gun	3.99	2.00	1.00		Zebra	January 6, 2009	3	0	0		English	1420105515	978-1420105513	paperback	352	When Rachel Douglas left her aunt\'s house in Virginia for the wilds of the Dakota territory, she knew the journey would be long and arduous.  But she didn\'t realize that she has been summoned west to be used as a pawn in a ranch war with her father\'s neighbor - or that her fierce, sudden attraction to Sager, her father\'s hired gun, would put her heart and her life in jeopardy.Seducing Rachel and feeding a bitter feud between the two ranches was Sager\'s plan of engeance against those who slaughtered his foster Shoshone family. Instead, Rachel\'s guileless mix of courage and ulnerability touches the conscience he thought he\'d buried long ago, and draws them both into a passion without rules, without limits - one that will change their destinies forever...	Zebra Historical Romance	Romance	''
Bernard Goldberg	A Slobbering Love Affair: The True	17.13	12.85	8.56	4.28	Regnery Publishing; First Printing edition	January 26, 2009	11	4	1	0	English	1596980907	978-1596980907	hardcover	184	New York Times bestselling author Bernard Goldberg argues that the left-leaning mainstream media crossed the line during the 2008 presidential election campaign and helped to determine the outcome. --This text refers to the Audio CD edition.	And Pathetic	Romance	''
Roslyn Hardy Holcomb	Try A Little Tenderness	10.79	5.39	2.70		Loose Id, LLC	September 26, 2008	8	2	0		English	1596328134	978-1596328136	paperback	284	Lola has a body made for sin and passion to match...	''	Romance	''
Marie Hake , Vickie McDonough	Virginia Brides: Spoke of Love/Spinning Out of Control/Weaving a Future	7.97	3.98	1.99		Barbour Publishing, Inc.	April 1, 2008	3	1	1		English	1597899895	978-1597899895	paperback	352	Historical Romance: The Shenandoah River Valley is full of romantic history that you will enjoy exploring along with the fictional Walsh family. Meet Garnet Wheelock whose indenture has been sold to a respectable widower. Sympathize with Amy Rogers who has lost all her family only to gain motherless children. Ride along with Sadie McEwan as harbored secrets bar the road to love. You relive a gentler time as love and faith are rooted in Virginian soil.	Heartsong Novella Collection	Romance	''
Kendra Leigh Castle	Dark Highland Fire	6.24	3.12	1.56		Sourcebooks Casablanca	October 1, 2008	7	0	0		English	1402211597	978-1402211591	paperback	400	Gabriel MacInnes has led a charmed life. A Highland werewolf of Alpha lineage, he\'d always thought that, as the second son, he would never have to worry much about responsibility. But with his Pack now squarely in the sights of an ancient and rediscovered enemy, everything has begun to change.	''	Romance	''
Hannah Howell	Only For You	6.99	3.50	1.75		Zebra	July 1, 2007	6	0	0		English	0821781510	978-0821781517	paperback	384	As wild as the rugged North Country where she was raised, Saxon Honey Todd has sworn to avenge the murder of her twin brother. Recklessly, she gallops across the English countryside in pursuit of the man she believes to be his murderer: Botolf, Earl of Regenford. As hard and unyielding as the armour he wears in battle, Botolf is irresistibly drawn to the impetuous beauty who has come to wage war with him. Saxon stirs his passion like no other woman has...Now as a desperate enemy stalks him and the greensward runs with innocent blood, Botolf brings Saxon to his castle...as his bride. But Saxon needs to fight by Botolf\'s side and triumph over the danger that surrounds them before she can surrender her heart completely to him...	Zebra Historical Romance	Romance	''
Melissa Mayhue	A Highlander of Her Own	6.99	3.50	1.75		Pocket	January 27, 2009	14	4	2		English	1416572597	978-1416572596	paperback	336	TEXAS, PRESENT DAY. Ellie Denton\'s world has spiraled out of control. A strange new birthmark, animals talking to her, and her mother\'s ex-husband laying claim to the family ranch have her thinking life can\'t get more complicated. But Ellie doesn\'t know the birthmark\'s connection to her Faerie ancestors. Complicated takes on a whole new meaning with her innocent wish to find her true love.  SCOTLAND, 1304. Caden MacAlister has more trouble than he can handle. With his brother held for ransom and the laird missing, the last thing he needs is another problem. But the Fae have other plans. A mysterious woman shows up in his stables, sent by Faerie Magic to find her true love. Fighting his attraction, Caden insists she\'s meant for one of his brothers. With his history, he has no desire for a woman in his life -- especially a woman sent by the Fae.  Only the magic of the Fae can determine whether Ellie will find a Highlander of her own...	Daughters of the Glen, Book 4	Romance	''
Susan Page Davis	Wyoming Brides: Protecting Amy/The Oregon Escort/Wyoming Hoofbeats	7.97	3.98	1.99		Barbour Publishing, Inc.	February 1, 2008	4	1	1		English	1597899860	978-1597899864	paperback	352	Historical Romance: Travel to the wilderness of the Old West without leaving your armchair, and experience the adventures of romance in the midst of dangerous pursuits. Meet Tom and Amy, who are fleeing potential kidnappers; Mike and Lydia, who struggle along a dangerous wagon train trail; and Matthew and Rachel, who risk disturbing peace with the Arapaho. Can these couples trust the Lord to preserve their love through the trials of life in the wilds of Wyoming?	Inspirational Romance Collection	Romance	''
Susan D. Kalior	Johnny, the Mark of Chaos: An Urban Dark Fantasy	16.20	8.10	4.05		Blue Wing Publications, Workshops, and Lectures	April 17, 2008	11	1	1		English	0979566339	978-0979566332	paperback	312	Enter the world of dark fantasy in Book One of this intriguing romance thriller. Meet the Tazmark, johnny: a magical, time-bending, ampire-like being who wreaks chaos on earth. For over nine hundred years he has answered the conscious and unconscious call for destruction. Meanwhile, the Shen, Jensa, a naive embodied angel (who believes herself merely human), is tormented by her compulsion to paint iolent scenes, which unbeknownst to her, are premonitions of her future. Bored from lack of challenge, johnny invites himself to be Jensa\'s guardian devil, to help her survive her frightful premonitions and teach her about her angel power. He is challenged at last, for her power, when activated, could burn him to oblivion. Confusing matters are the changes they incite in each other, including a magnetizing romantic love.  Told from Jensa\'s point of iew, this is a magnificently written portrayal of life\'s gentler side unconsciously seeking balance in the tougher aspects of being. Thrown into a fantastic adventure with her diametric opposite, Jensa begins to learn the deeper meaning of life, surpassing everything she ever deemed true or meaningful. johnny, the Mark of Chaos: An Urban Dark Fantasy, exceeds conventional plots that pit good against evil, and instead bring good and evil together to transform both. This is a brilliant tale that touches the deepest yearnings in every human, yearnings that are lifted to a startling resolution.	The Chaos Dragon Dark Fantasy/Horror Series	Romance	''
Jacquie D\'Alessandro	Kiss The Cook	6.50	3.25	1.63		Zebra	January 1, 2006	6	3	0		English	0821778706	978-0821778708	paperback	256	USA Today bestselling author Jacquie D\'Alessandro whips up a delicious feast of love, laughter, and of course, the only sauce you\'ll ever need, in this witty tale of a cook who creates the perfect recipe for romance...  Was it the worst day of her catering career? Melanie Gibson decides it probably was. Her delivery guy got sick, her car died, she waded through a downpour holding fifteen gourmet dinners (wearing one shoe) and had the worst case of raccoon eyes when she found herself double parked next to the sexiest, crankiest, and hungriest man she\'d ever met. Mel\'s dilemma: relationships are bad for her heart.  Christopher Bishop can\'t resist the lure of a woman who smells like brownies and has an off-beat personality as delicious as her desserts. As he sees it, he\'s got two problems: first, he\'s not looking for love...not yet. Second, he\'s the accountant hired by the bank to assess Mel\'s business for a loan. But all their best reasons for not falling in love are about to go on the back burner--because what\'s simmering between them is too delicious to ignore	Zebra Contemporary Romance	Romance	''
Lynsay Sands	The Immortal Hunter: A Rogue Hunter Novel	7.99	4.00	2.00		Avon	March 31, 2009	11	2	0		English	0061474304	978-0061474309	paperback	368	Even ampires need a acation. But Decker Argeneau\'s ends abruptly when he\'s asked to help hunt the group of rogue ampires targeting mortals -- one that might include a defector in his own family. Before he can worry about that, though, he\'s got to rescue the latest ictim. It\'s all part of the job, including taking a bullet for a beautiful doctor.  Dr. Danielle McGill doesn\'t know if she can trust the man who just saved her life. There are too many questions, such as what is the secret organization he says he\'s part of, and why do his wounds hardly bleed? However, with her sister in the hands of some dangerous men, she doesn\'t have much choice but to trust him.  Except now Decker\'s talking about life mates and awakening a passion that\'s taking Dani beyond anything she\'s ever known. Being undead may not be half-bad...especially if it means spending forever with a man who would love her with his mind, body, and immortal soul.	Argeneau Vampires	Romance	''
Lisa G. Riley	At Last	6.99	3.50	1.75		Genesis Press; Reprint edition	September 1, 2008	15	6	2		English	1585712760	978-1585712762	paperback	304	Caroline Singleton is a talented, successful African-American artist who was raised in the lap of luxury in her affluent Chicago neighborhood.  On her way to a promising second interview with an integrated marketing firm, she bumps into a man who takes her breath away, both literally and figuratively.  Brian Keenan is an Irish-American former cop from a middle-class background who is shocked by the immediate strong feelings Caroline invokes in him when they first meet. Unbeknownst to either of them, she is interviewing with his firm, a firm in which he is a senior partner.  Caroline is confused and terrified of the immediate strong connection she feels to this total stranger. It is not until after she accepts the job with his firm that she learns who Brian is. Because of impropriety, she refuses to have a relationship with him. She is also unsure because she has never dated anyone who wasn\'t African-American.  Brian, on the other hand, doesn\'t agree with her and wants to move full speed ahead with a relationship. He feels the same connection Caroline does and doesn\'t want to give up so easily on something so rare and beautiful.  Caroline soon encounters a bigger problem than her confusing and terrifying feelings for Brian, however.  She is suddenly being stalked and she doesn\'t know by whom, nor does she know why. Being an ex-cop, Brian wants to help and protect the woman he already iews as his soulmate and partner. Can Caroline let go of her misgivings long enough to trust him to help her and perhaps save her life? --This text refers to the Paperback edition.	Indigo Love Spectrum	Romance	''
Phyllis F. Mitz M.A.	Astrology's Secrets to Hot Romance: How to Find True Compatibility and the One Who's Right for You	10.85	5.42	2.71		HCI	January 2, 2007	4	3	0		English	0757304907	978-0757304903	paperback	531	Looking for steamy passion and the thrill of romance? Then follow these 12 signs . . .  \"What\'s your sign?\" is not only a great pickup line, but a terrific question that can unearth secrets to discovering the true love you\'ve been waiting for. In Astrology\'s Secrets to Hot Romance, you\'ll discover everything you need to know about all 12 astrological signs to bring you closer to the passionate connection your sign is best aligned with!  Written by Phyllis F. Mitz, M.A., a sought-after astrologer and relationship counselor, this exciting guide shares hundreds of strategies for strengthening relationships of all kinds--from romantic to family and friendship--and shows you ways to create and maintain the love you seek. You will be empowered to: Discover which of the 12 astrological signs you are most compatible with Understand what each sign wants and gives in relationships Learn actions and attitudes that \"turn on\" other signs Know what types of dates, dress, and even conversation topics are most attractive to potential partners Identify real tools for enhancing compatibility and overcoming issues--including in the bedroom And much more!  Astrology is an incredible tool for finding and sustaining the kinds of relationships you truly desire. Here\'s your chance to learn something about yourself, as well as how to find hot romance . . . and a loving, true relationship.	''	Romance	''
Margo Maguire	The Bride Hunt	5.99	3.00	1.50		Avon	December 27, 2005	8	1	0		English	0060837144	978-0060837143	paperback	384	Her life is in the hands of a man she dares not love . . .  Lady Isabel Louvet is a woman of noble birth, wit, courage, and beauty. But though these qualities make her an excellent bride, they cannot save her when, on the night she was meant to choose a groom, wild Scottish brigands storm the walls of her father\'s castle. As what should be a celebration turns to terror and bloodshed, Isabel is carried away from her family to be offered to a Scottish chieftain as a slave . . . or worse.  But unbeknownst to Isabel, she has a champion, a feared warrior and knight of legend named Anvrai d\'Arques. His isage bears the scars of battle, but his heart remains pure in its devotion to country and king&#8212that is, until he sets out to rescue Isabel. Her fierce spirit of survival stirs his passion more than combat ever could, and with her touch his world forever shifts. Now, with the Scottish on their heels and a country on the brink of war, they must go forth in battle together&#8212to save themselves, to protect their countrymen, and to find a love that can set them both forever free.	''	Romance	''
Gena Showalter	The Darkest Night	6.99	3.50	1.75		HQN Books	May 1, 2008	8	1	0		English	0373772467	978-0373772469	paperback	384	His powers -- Inhuman His passion -- Beyond immortal . . .  All her life, Ashlyn Darrow has been tormented by oices from the past. To end the nightmare, she has come to Budapest seeking help from men rumored to have supernatural abilities, not knowing she\'ll be swept into the arms of Maddox, their most dangerous member -- a man trapped in a hell of his own.  Neither can resist the instant hunger than calms their torments . . . and ignites an irresistible passion. But every heated touch and burning kiss will edge them closer to destruction -- and a soul-shattering test of love . . .  Though they carry an eternal curse, the Lords of the Underworld are irresistibly seductive -- and unimaginably powerful . . . Don\'t miss this incredible new paranormal series from Gena Showalter!	Lords of the Underworld, Book 1	Romance	''
Elizabeth Thornton	The Pleasure Trap	6.99	3.50	1.75		Bantam	July 31, 2007	10	1	3		English	0553589571	978-0553589573	paperback	400	From nationally bestselling author Elizabeth Thornton comes the sinfully seductive, delightfully romantic story of a woman who discovers a most thrilling type of pursuit. . . .	''	Romance	''
Kresley Cole	Kiss of a Demon King	7.99	4.00	2.00		Pocket	January 20, 2009	1	0	0		English	1416580948	978-1416580942	paperback	432	From New York Times bestselling author Kresley Cole comes this spellbinding story of a demon king trapped by an enchantress for her wanton purposes -- and the scorching aftermath that follows when he turns the tables and claims her as his captive.  HIS OBSESSION...  Sabine, Sorceress of Illusions: the evil beauty who surrenders her body, but not her heart.  HER DOWNFALL...  Rydstrom Woede: the ruthless warrior who ows to keep her at all costs.  THEY WERE NEVER SUPPOSED TO WANT EACH OTHER THIS MUCH...  With each smoldering encounter, their shared hunger only increases. If they can defeat the sinister enemy that stands between them, will Sabine make the ultimate sacrifice for her demon? Or will the proud king lay down his crown and arms to save his sorceress?	The Immortals After Dark, Book 6	Romance	''
Charlene Teglia	Satisfaction Guaranteed	10.94	5.47	2.73		St. Martin\'s Griffin; 1st edition	February 19, 2008	8	0	1		English	031236945X	978-0312369453	paperback	320	Welcome to The Capture Agency, a fantasy dating service for dominant men who know what they like and how they like it, and women who can handle limitless pleasure. After being matched with a partner, the male will capture his date and make her a slave to passion. This service is for couples who arent afraid to push the limits, let go of their inhibitions and lose themselves in the fantasy.  Clients include Chase Hunter, the agencys owner, who decides to break his cardinal rule against dating clients and capture a woman for the first time. Kane Woods, a man of superior size and strength whos always had to reign in his desires--until now. And Gage Michael, who learns that his ex is using the serviceand decides to capture her. Will these couples enjoy a hot romp between the sheets, or will they capture each others hearts?	''	Romance	''
Jeaniene Frost	Halfway to the Grave	7.99	4.00	2.00		Avon	October 30, 2007	3	1	0		English	0061245089	978-0061245084	paperback	384	Half-vampire Catherine Crawfield is going after the undead with a engeance, hoping that one of these deadbeats is her fatherthe one responsible for ruining her mother\'s life. Then she\'s captured by Bones, a ampire bounty hunter, and is forced into an unholy partnership.  In exchange for finding her father, Cat agrees to train with the sexy night stalker until her battle reflexes are as sharp as his fangs. She\'s amazed she doesn\'t end up as his dinnerare there actually good ampires? Pretty soon Bones will have her convinced that being half-dead doesn\'t have to be all bad. But before she can enjoy her newfound status as kick-ass demon hunter, Cat and Bones are pursued by a group of killers. Now Cat will have to choose a side . . . and Bones is turning out to be as tempting as any man with a heartbeat.	Night Huntress, Book 1	Romance	''
Kinley Macgregor	Master of Seduction	6.99	3.50	1.75		Avon	June 28, 2005	12	2	1		English	0061087122	978-0061087127	paperback	352	All lovely Lorelei Dupree had in mind was helping her fiance and the city of Charlseton by setting a trap for the infamous pirate Black Jack Rhys. She certainly never intended to let him kidnap her. And she most definitely had no intention of losing her heart to a man so skilled in the arts of love that they called him the master of seduction.  Black Jack Rhys had a score to settle with an old enemy.Kidnapping his adversary\'s fiancee seemed like the perfect answer. But the man who\'d won the hearts of a thousand women hadn\'t counted on falling in love himself....	''	Romance	''
Terry Spear	Winning the Highlander's Heart	15.29	7.64	3.82		Vintage Romance Publishing	August 30, 2006	3	0	0		English	0978536835	978-0978536831	paperback	328	Countess Anice ows to flee the amorous advances of King Henry I, and return to her home in the Highlands, where she hopes to find a laird to wed.  Highlander Laird Malcolm MacNeill, seeking an English bride, becomes entangled with the Scottish lass while trying to find out why her staff has anished.	''	Romance	''
Sabrina Jeffries	The Forbidden Lord	6.99	3.50	1.75		Avon	February 1, 1999	0	0	0		English	0380797488	978-0380797486	paperback	384	Jordan Willis, the Earl of Blackmore, has played with the heart of many a society belle -- yet one stolen kiss impulsively planted on the soft, irresistible lips of the preacher\'s daughter proves his undoing. The prim and proper Emily Fairchild\'s innocent response sends desire surging through the notorious rake, and he can\'t forget her. Now, meeting Lady Emma Campbell, an outrageously flirtatious debutante, leaves the earl more shaken than ever -- for the brazen beauty is an uncanny double of the sweet Emily!Emily cannot reveal the reason for her scandalous masquerade -- not even to the earl whose heated embrace awakens a sizzling passion. Her ery life depends on convincing society that she is Lady Campbell, yet no disguise can hide her dangerous attraction to the earl. But does \"Cinderella\' dare risk losing her handsome \"prince\" by revealing that she is just a country girl?	Lord Trilogy, Book 2	Romance	''
W. H. Bossert	Hands: An Erotic Romance	12.59	6.29	3.15		Cherish Press	October 1, 2007	1	0	0		English	0980053005	978-0980053005	paperback	212	Amy\'s sexual passions lie buried deep within her like the molten core of a long-dormant olcano on the erge of an eruption. At age 29, she is a success as an art critic, but a failure at love...and she hides a painful secret. Barry is an artistic rebel who follows his own ision. His sculptor\'s hands are hard and strong from driving chisels into stone, yet when caressing Amy, they reveal a gentle, caring touch. Surging through his eins is the hot blood of his Chopai ancestors, renegade Native American warriors of the Southwest. His primal urge is to conquer Amy--to take her as his possession and satisfy all of her erotic desires. His touch is an exquisite caress; his lust, a powerful, driving, conquering force. Yet there is something about Amy that conquers even him, something that captures his heart and transforms his passion to conquer and possess into a passion to love, to protect, to cherish. But Amy must protect her heart. Barry tries to free her from her fear of total surrender by exploring the depths of her erotic fantasies, but realizes he can do only so much. Amy herself must find the courage to make the final leap...	''	Romance	''
Samantha Sommers	Forbidden: The Claim	9.59	4.79	2.40		Linden Bay Romance	April 27, 2006	8	0	0		English	1905393423	978-1905393428	paperback	148	Byron Renfield has spent years climbing the social ladder, and is now successful, handsome, independently wealthy. . .and a ampire. For over two centuries, he\'s held the honored position of Treasurer of his Clan\'s most sacred Trust. He\'s also been responsible for the financial security of the most elite of the immortals, the Dominie. In order to ensure his redemption, Byron isolated himself on a small private island, away from all temptation. It was a good plan.  . .until the day Violet Deeds was stranded there. Violet is beautiful, sexy, outspoken, and a human, which makes her completely off limits. His society\'s canon may forbid relationships between ampires and humans, but will that be enough to help Byron and Violet conquer the intensity of their attraction to one another? Or will Byron succumb and take a little nibble? This is a fresh new twist on the classic ampire tale of seduction. Extremely erotic, Forbidden The Claim has a hero that you\'ll want to spend eternity with and a heroine you\'ll envy. It\'s the first in what is surely going to be a fabulously successful series for Samantha Sommersby.	''	Romance	''
